idx,p808_mos,mos_sig,mos_bak,mos_ovr
299,2.4833502088274275,3.1127031578564432,3.049255151143837,2.4471381563378984
300,3.2863105705806186,3.1659691547471764,3.261671469875407,2.575013876327661
301,2.991604260035924,3.3793773761490344,3.1273349764965497,2.702129737516417
302,3.3119990144457137,3.598974082873048,3.8911134088217976,3.220582424502525
303,2.4638558455875943,2.7847073678906766,3.4728699262367977,2.188250879772222
304,3.427351338522775,3.368814120770092,3.4428597883288985,2.858360281474783
305,2.9405672209603444,3.4843703481607777,3.141358201315981,2.734036641505553
306,2.387530360903059,2.734134529217749,3.442236349954574,2.2275613243038817
307,2.983407838003976,2.98443256653298,3.502595423686653,2.42059335248326
308,3.169768742152623,3.420341489485825,2.631387044626681,2.459664419259004
309,3.0808702196393694,3.466342767309182,3.21702745316534,2.79683217974694
310,3.9745064803532193,3.462382445499056,4.057569252512429,3.1829536785749197
311,3.444157225745065,3.5207234873873583,3.488584236808573,3.0005931165333948
312,3.378141232899257,3.575686085947044,3.128868320162637,2.7942049802412865
313,2.402546065194266,2.544662379915875,3.391410152933823,1.922369050431144
314,3.3844286714281355,3.312052406543573,4.045340297229265,3.018994104487421
315,3.7042074544089183,3.706953255253637,4.17090049694054,3.465665611136896
316,2.9138875007629395,3.673842250706512,3.5040485859376624,3.060218934733873
317,3.117599555424281,3.34555330963588,4.051529820606629,3.020615248641439
318,3.3080243383135115,3.6024754629217783,3.720076854627275,3.1198457981914856
319,3.932122128350394,3.488100664736765,4.02755788478691,3.1651232475321884
320,2.505275550641512,2.8503525614764214,3.4920861689991862,2.232678517282952
321,2.395007196225618,2.731249047477009,3.5024408882671416,2.093642656045162
322,2.6082442434210527,2.908810194582317,3.597315046891366,2.3317526121756784
323,2.24606990814209,2.747184197934601,3.3783760983196194,2.049812134732069
324,2.186046575245104,2.6864982118207825,3.408338765676971,2.0119826547476785
325,2.284398957302696,2.5659047117717444,3.0051746024005146,1.8915846900834052
326,2.4700258782035425,2.882187068805305,3.5249257355384613,2.256409736397609
327,2.409129356083117,2.745933480208236,3.5175175963360696,2.1186204036487277
328,2.2720953916248523,2.566858303158688,3.4244469871159104,1.9022592249559147
329,2.255380718331588,2.6758984201731564,3.5325685928797075,2.060808657357981
330,2.586615725567466,2.962431314570695,3.477125861565677,2.319211485330529
331,2.7762879070482755,2.817387651528724,3.5975162271640664,2.2591074535749285
332,2.7618607470863745,2.8479649358447627,3.5203978120825803,2.247774703569611
333,2.5574576980189274,2.9354990503403635,3.7389035968527,2.4208405442209857
334,2.467295207475361,2.7556708925493845,3.27492530697467,2.0659556299825272
335,2.4955617001182158,2.852284037655121,3.296936248010997,2.1298545725272757
336,2.450965191188612,2.689053322149726,3.531456399205839,2.0879852164094963
337,2.243633734552484,2.6274830338883897,3.423168868928026,1.9705736540802592
338,2.15620355857046,2.4757801490710305,3.305573596442348,1.80389404721938
339,2.232777884131984,2.6727103237002305,3.459342789229641,2.032258560689692
340,2.468200282046669,2.701348917122361,3.595974236668595,2.1107326596529874
341,2.6856168571271395,2.9127529270952213,3.718153221271786,2.3961987279619392
342,2.336217215186671,2.744962103716655,3.6016510481717448,2.1842115996522726
343,2.2593788096779277,2.807822386402373,3.329151791356653,2.1133426484008755
344,2.383054883856522,2.829849223674697,3.3974202317689004,2.1521400589002475
345,2.2256275227195337,2.700349390385521,3.5219264020316627,2.0772118379304105
346,2.6635361219707288,2.9013346796097506,3.649042015271116,2.3346288356712424
347,3.049780895835475,3.574102492818814,2.9239815425114046,2.679437871180939
348,2.494872469651072,2.883072477116958,3.5540315397019637,2.2801945804744386
349,2.390079284969129,2.780638934745168,3.448338686281144,2.1452413731878046
350,2.1823979176973043,2.5666308838487466,3.1526931182540645,1.877528948676916
351,2.6452823940076327,2.975697243683871,3.6742450966788014,2.428518366704157
352,2.1467831134796143,2.2278373491625976,2.897302000016628,1.6703294658283727
353,3.074705260140555,2.9888853745992345,3.692802985535365,2.578596376472096
354,2.2390918731689453,2.616297812210491,3.4985045558265324,1.9793375982699009
355,2.530924218041556,2.8514004318668262,3.592386940777222,2.315180448190394
356,2.9685612746647427,3.68024926513946,2.897556446351263,2.681880342026683
357,3.2244194575718472,3.575685298735084,3.423746577189544,3.024739224500724
358,3.143053770065308,3.300817487970344,3.549321099803889,2.825030794581352
359,2.7907581669943675,2.754585466327934,3.9021762767811943,2.483100214286292
360,2.756413630076817,3.574860315973041,2.9451841133787644,2.6544844411167823
361,3.571249382836478,3.696339337032083,4.074949661912209,3.388570865394249
362,3.590968029839652,3.615127224645573,3.8157111400452033,3.1857206824395066
363,2.328310694013323,2.9157473658546142,3.230090104442409,2.1798529025143574
364,4.052328654697964,3.376465075634949,3.779681228614808,2.980214470666469
365,3.3825596400669644,3.706422963948364,4.184050414360774,3.4589629964746047
366,2.630309922354562,3.447488345145596,2.909934684682367,2.5869741149502614
367,2.992196355547224,3.3368257875672827,3.2864931271997664,2.7488386543645125
368,2.933861630303519,3.654691399736906,2.5251903052770635,2.5584368731549456
369,2.5894905839647566,2.904455288824926,3.59507131308742,2.3656649022783154
370,3.16206693649292,3.236422818230285,3.217313440370153,2.5648319819964747
371,2.8876349244798933,3.601650592859972,3.3480927371567204,2.9204764343181617
372,2.4783927372523715,3.1688611068667467,3.2222338411634266,2.567764788004258
373,2.29204113142831,2.647777795217085,3.5353779022886527,2.0307731729146328
374,2.5154530661446706,2.862507389384723,3.6830807642226566,2.326419260861865
375,3.4988327026367188,3.5388083676913134,4.049769912329437,3.236592814666225
376,2.769364186695644,3.2418829034330554,3.3395390888959127,2.6007231209131385
377,2.3128508159092496,2.7144774468011184,3.4623927711576536,2.0680016407284856
378,3.200503315244402,3.709399813738424,3.71133195713228,3.208829445893372
379,3.0111146654401506,3.1436920821293497,3.7189591177798937,2.696060518380597
380,3.2401866572243825,3.375765492156897,3.38476149237706,2.830957568859355
381,3.16321063041687,2.739152067015887,3.617025837906413,2.403860572651752
382,2.3622517926352367,2.8591124573438336,3.5208238178269164,2.261205170457031
383,3.683599914823259,3.682582148651065,3.890854244428577,3.2872346604298923
384,2.251353311538696,2.706187741806556,3.352544036893109,1.9925342206612364
385,2.343470280511039,2.697784378314913,3.3855222852040296,2.0088553974466
386,2.371308994293213,2.6948903457085485,3.5069567832697626,2.064959558308447
387,2.4722155843462263,2.7336450855770766,3.5766423319671827,2.128404958003772
