idx,p808_mos,mos_sig,mos_bak,mos_ovr
1954,3.420145392417908,3.232929675983171,3.297613425239668,2.609200379488092
1955,3.3978124856948853,3.3032920524660048,3.084522693694743,2.6066691634173544
1956,3.377174973487854,3.4684025765197,4.101024190408978,3.231287027415683
1957,3.6102875471115112,3.112479365476088,3.7157726288972426,2.7534698634027626
1958,3.1945959329605103,3.233236692387532,2.659494150394543,2.339450441881241
1959,3.216910243034363,3.441467199566965,3.834704331048113,3.055641818929673
1960,3.616319060325623,3.4966520098385185,4.018319391603376,3.150731814742925
1961,3.2594237327575684,3.309199060396957,3.146667530719921,2.61425346567047
1962,2.5043615102767944,2.4392261494222747,3.292010107102903,1.93035377988434
1963,3.6520553827285767,3.641391006536857,4.142667216475317,3.388410657360348
1964,2.9618489742279053,2.9211646389506933,3.958050745489979,2.505326419762193
1965,2.6154855489730835,3.3015250521752817,3.506767397308784,2.7711193184932643
1966,2.344030499458313,3.233901997130367,3.1505917970345383,2.5537811547143145
1967,3.3582855463027954,2.197302091370229,2.843229990108809,1.70032558215354
1968,3.4938985109329224,3.353742650906369,3.179540159895539,2.7013725955730794
1969,3.230575680732727,3.303265476308286,3.675180865565984,2.819464416558048
1970,3.4397956132888794,3.405010213476939,3.5521818834935326,2.8774552004611698
1971,2.615651845932007,2.939036129666185,3.546935182226641,2.527283269646321
1972,2.818880558013916,2.9545440187794325,3.528080681223331,2.518448860586343
1973,3.4169567823410034,3.374636532022083,3.81845044457084,2.9878468346892486
1974,2.768996238708496,2.6511191262306606,3.432486398685948,2.316305635337345
1975,2.753900051116944,3.3084250013406766,3.672866006568912,2.8533760051139057
1976,3.224766254425049,3.3782122349438444,3.669779105132119,2.874482475156726
1977,3.385586738586426,3.2951545560093614,3.8689362896226487,2.9364103568537194
1978,3.358197569847107,3.5437211292490804,4.066004517037879,3.219753002884656
1979,3.4416866302490234,3.419588128087592,3.6082137695046135,2.9814997563125694
1980,2.8029876947402954,3.3025778581766767,3.253123950368148,2.6845274373249337
1981,2.795461416244507,3.003528302881527,2.4734267283786187,2.1333976776977983
1982,2.492997407913208,3.386862003918501,3.5845128084179,2.8417527469120865
1983,2.8418006896972656,2.391629976957949,3.0850118140180034,1.901005543645916
1984,2.3058148622512817,2.7691128396274336,3.7825055112605903,2.322884759882713
1985,2.6329938173294067,2.580714021007518,2.1914309027402465,1.7064680338048093
1986,3.407095789909363,3.23939605611846,3.566007052160745,2.748576012591554
1987,2.337974071502685,2.788038053490638,3.405520170980373,2.175989424809253
1988,3.425746202468872,3.592455815952178,4.080027436436379,3.286236815709494
1989,2.8714890480041504,3.4004445408051227,3.8788390425899952,3.039081145189752
1990,2.873677968978882,3.332791846788332,3.865310073624366,2.927013049949168
1991,3.586247205734253,3.3494158908690723,3.659777087423294,2.8617153007781946
1992,2.991277813911438,3.409594614785469,2.2696246058222584,2.2986049403784987
1993,3.0944825410842896,3.2679830518453725,3.71180990767837,2.7977589719850906
1994,2.611005902290344,2.990764875699909,3.6991936209910414,2.5867222292248826
1995,2.5495907068252563,2.9442033040158884,3.2130776040648485,2.3225030778174247
1996,3.534823179244995,2.597082529370017,3.087070600946787,1.993499336198394
1997,2.7431987524032597,3.314619002715152,3.656103055327684,2.8196501660257454
1998,3.401996374130249,3.400421554831518,3.758700545161352,2.9451781957001564
1999,2.8228260278701782,3.112487461247488,3.1526754202018754,2.434605994366515
2000,2.696515440940857,2.0072675009381107,2.3263606166766952,1.5922896212895576
2001,3.796949863433838,3.340544216361555,4.1029328303176085,3.109231434397881
2002,2.987786054611206,2.7066002629715324,3.87549663025895,2.5292256705171123
2003,2.407967448234558,2.9081923966577152,3.897767434010325,2.600017172876288
2004,2.5506712198257446,2.975522793399058,3.541841943133261,2.5093122053127943
2005,3.4378926753997803,3.3615875291555164,3.8253441353645297,2.945290368079741
2006,3.5254911184310918,3.311097276302513,3.682074693725691,2.830361891654237
2007,3.5083370208740234,3.341563429901126,3.972638523657399,3.043381067473081
2008,2.9609657526016235,3.358753603509294,3.982532116883178,3.021168902515279
2009,2.824647068977356,3.142141729819373,3.022506125214681,2.4927166727655337
2010,3.228314161300659,2.791026236160904,2.84541743877172,2.1020474339167547
2011,3.283689498901367,2.7989657923163622,3.760359831910725,2.51270078989282
2012,2.809008002281189,3.503133334270717,3.956537316329381,3.143103182008228
2013,2.4268643856048584,2.5818213186293875,2.7269963716350047,2.042757961390232
2014,3.486014485359192,3.347532131623504,3.751742507699974,2.929713897564693
2015,2.4958447217941284,2.3871119718413523,2.804669481587688,1.8412827570214585
2016,2.469191312789917,3.14200710592016,2.9947548944825573,2.376001248279375
2017,3.275897979736328,3.578909521853248,4.117139160867132,3.2855689201712406
2018,2.9002461433410645,3.1566406388161785,3.3523200625594685,2.561354640571228
2019,3.0806877613067627,3.4488880656775964,3.126640828127453,2.7323382723308867
2020,3.414940118789673,3.0066509352053528,3.709553640238783,2.5441195343299445
2021,2.974494457244873,3.1246336595029107,3.787827985087453,2.7190680214551883
2022,2.711585283279419,3.248154713012533,3.6975653765476615,2.8054554174545725
2023,2.9287049770355225,3.393732149552494,3.844454933114108,3.0225642801457875
2024,2.626631259918213,2.575403529764952,2.489805323230919,1.7457782608377723
2025,3.4249978065490723,3.106217368667263,3.023067300909409,2.406146020525329
2026,2.6501240730285645,3.2298105258376952,2.8919339995074997,2.430371704731362
2027,2.343106746673584,3.3011441808553164,3.241883669422952,2.601889398286244
2028,3.358671903610229,3.344466929166272,3.74435999229073,2.861544953611033
2029,3.1633520126342773,3.1584225346095454,3.2352340889839795,2.4876886750833425
2030,3.520359992980957,3.331162287950723,3.906366805301564,3.0099392445611124
2031,2.752354621887207,3.0445135002722123,2.6262791761520554,2.1695786282531517
2032,2.106442213058472,1.8941875672340724,3.7399685079375375,1.634867813632093
2033,3.549960136413574,3.2823108647785992,3.906801686806178,2.9908115530788875
2034,2.798482179641724,3.0474000672613646,2.8347593321966924,2.2547911371466496
2035,2.7712080478668213,2.700717808824651,3.150038758580263,2.1152681377497906
2036,3.0602047443389893,3.382856351069845,3.78303015540904,2.9944677167452856
2037,3.0703442096710205,3.4449905065314,3.884102006305047,3.072017415873226
2038,3.378823757171631,3.4265664867451884,4.092720372819098,3.139757499918427
2039,2.8466618061065674,2.8312377971911857,2.7039620283809227,2.3447173994186885
2040,3.2539799213409424,3.3487202283248703,2.9700600465811786,2.5616737324062315
2041,3.4617762565612797,3.316673483922715,3.827348809014734,2.9376667232488005
2042,3.2592482566833496,3.462902282353548,3.346439255678464,2.7985104314573404
2043,3.3837521076202397,3.3086395657446106,3.208868353874588,2.649803470122584
2044,2.9019007682800293,3.383287727257019,3.3492976202793465,2.8021734850326205
2045,2.9949119091033936,3.215587517055208,3.281750202933297,2.594651907150633
2046,2.8622286319732666,3.41228807684141,2.937011486589556,2.5512366398415325
2047,2.437123537063598,2.928245146330429,3.493279147257895,2.44120066666148
2048,2.4267494678497314,2.964145046088257,3.642716099607655,2.568544094113541
2049,3.061164481299264,3.158203558417792,3.831685834461721,2.848543320808726
2050,2.6760874816349576,1.9010828651504343,3.3953755180485565,1.6012107572327656
2051,2.858357736042568,3.2278256863482757,3.332745124730949,2.6610698899795118
2052,3.1824356828417097,3.5285200114949653,4.069410148001659,3.236844551405705
2053,3.636308397565569,3.103546777809238,3.7348846890332967,2.715872216215599
2054,3.2164689813341414,3.06810247907258,3.3809303384114697,2.537647763328488
2055,2.6540979657854358,3.133867495670124,3.7321141199727785,2.700479546137951
2056,2.648460899080549,3.364181458368538,3.6576359084075336,2.8962704536727557
2057,3.1868530682155063,2.8178695915664806,3.6945978325087943,2.4985606211262037
2058,2.8761095319475447,3.278543673673719,3.864772450574397,2.8983097117385057
2059,2.7260862418583462,3.283962750774575,3.566761375000039,2.77915106679911
2060,3.2283034324646,3.210846799930128,3.610772173626553,2.7585005766839497
2061,3.1460072994232178,3.355280353670796,3.8391173506753935,2.959264885068913
2062,2.3865629945482527,3.308845842417227,3.875811793363371,2.9607506406848434
2063,2.3742217336382185,2.5357934363795778,1.9980055410561717,1.5924393082753263
2064,2.7237724917275563,2.624056721784933,3.7748869867932977,2.3681003245339523
2065,3.041080611092704,3.070392024714033,3.407346942105335,2.4939767566366817
2066,2.984941141945975,3.128563104733787,3.936226846648036,2.8589360667939974
2067,2.896649190357753,3.110072561037776,3.7811715261081744,2.7746897307650285
2068,2.855046101978847,3.0967679707052485,3.6919624193894767,2.6902880659338524
2069,2.3944218839917863,1.835557699575714,2.8339691139851872,1.4499487112834113
2070,2.5715101105826244,2.099856365704548,3.146391174596322,1.7155804456554211
2071,3.0711098398481096,2.992140582420872,2.838770905731848,2.237119682289294
2072,2.5432638781411305,2.695758303947511,3.681272985630125,2.284449109736721
2073,3.426832233156477,3.4139858474516616,3.672528011470425,2.925938407772558
2074,3.126406669616699,3.557900944166731,4.056399355140545,3.2571765066612164
2075,2.87177392414638,3.0968046736515853,2.431971686969609,2.122256333556104
2076,2.204786913735526,2.5532023228243625,2.2846173358664346,1.7327315630930544
2077,2.899778059550694,3.4635205505135187,3.819549111069535,3.066143083086774
2078,3.718013286590576,3.614922302323255,3.9597583074847833,3.265658775770415
2079,3.499699456351144,3.4350955743358327,3.82930050078281,3.0147402946504145
2080,3.953515768051148,3.4009167301587864,3.4581638773624603,2.8803060591261693
2081,2.780625820159912,3.096050248145566,2.834059041729575,2.2598045730660603
2082,3.441046476364136,3.365924896065623,3.9795809250730896,3.0452246167800827
2083,3.5780491828918457,3.500800729080113,4.0777025829072056,3.2153693517882176
2084,2.9894251823425293,3.075911709581003,3.3607150584539287,2.494763806047245
2085,3.4017550945281982,3.240746684488716,3.638943324137375,2.724786075658739
2086,3.5960352420806885,3.463911889425896,4.13223622014197,3.2480728704563724
2087,2.929636716842652,2.985346673661127,4.064748692951325,2.7192789589105697
2088,3.041059255599976,3.2297758314119744,2.6080218805095385,2.2676139605269694
2089,2.706197500228882,2.7793506238225976,2.9027914500347274,2.2275174503906463
2090,3.10343599319458,3.5106402292456647,3.791024832983809,3.0961721772546813
2091,3.616487741470337,3.59011587207982,4.146003148637969,3.3241642433599123
2092,3.7447702884674072,3.2636554783419163,3.9936876164135207,2.997801469115508
2093,3.4269728660583496,2.269745748510428,2.0231734640053114,1.6472362372025675
2094,3.1746089458465576,3.645358610272322,4.13923568477101,3.4069086891669875
2095,2.6556859016418457,2.812066076507584,2.6028032891594552,2.0243417528486103
2096,3.24517035484314,3.0275922067418763,3.908167415669623,2.7699707498731683
2097,3.2179975509643555,3.25981851838656,3.8027056134665056,2.9275625520396718
2098,3.3509438037872314,3.509659018233193,3.954678574263341,3.1683399248962214
2099,2.821571111679077,2.949078097366272,3.3154158287340376,2.3754140141863997
2100,2.998974084854126,2.820085966391728,2.9924403078254143,2.09920349295142
2101,3.488824844360352,3.216016804832606,4.013268037609215,2.9335096242800933
2102,2.047323226928711,1.579480648039318,3.669234792839743,1.4346219270786953
2103,3.838443279266357,3.586437478141588,4.096959746150718,3.31070884370729
2104,3.1536757946014404,3.468783728282797,4.004026504475038,3.1434639613803883
2105,2.5686628818511963,3.122089772160176,2.7146974583406416,2.206577176981741
2106,2.5776400566101074,3.4157694314816696,2.894024324354452,2.580530974427892
2107,2.84812331199646,3.1006719176400974,2.379801213461801,2.085641774393462
2108,3.251718521118164,3.0207877080744097,3.740839699165536,2.701422077592497
2109,3.276341676712036,2.7085970773989043,3.133087320074878,2.0545647514839813
2110,3.604707717895508,3.464922205593766,4.026854396692301,3.1782213449460466
2111,2.86698055267334,2.164339067255076,2.5453810650187743,1.5861091761740271
2112,3.125763995306833,2.0479475530953786,2.1353658363324084,1.6808876046411818
2113,2.7118217263902937,3.024369995008557,3.335214908247881,2.4038724946412544
2114,3.820894888469151,3.575115775841526,3.974554303175942,3.2395746570645203
2115,3.1645405973706926,3.2746491987663098,2.792871859133385,2.420893370033005
2116,3.5460921015058244,3.4111475001771936,3.4865249698543543,2.851827435795628
2117,3.154874801635742,3.366400267209481,4.091594920601894,3.124105039564634
2118,3.135241542543684,3.269686107594578,3.813912381925078,2.904582271341849
2119,2.689723253250122,3.185393741269351,3.121297675722478,2.549875414492423
2120,3.135566030229841,3.0652380772057195,3.446895185742431,2.585104775578209
2121,2.7917672906603133,3.2743691041746783,3.1872022354873777,2.5694943646220145
2122,3.1795401913779124,3.4802164667239075,4.010153038459575,3.1840281543856506
2123,2.5920350211007253,2.5890696089013154,2.917669346415277,2.109255307342349
2124,2.7077739919934958,3.067429025202921,3.268664874241274,2.507557090616501
2125,3.11792254447937,2.565847733245185,3.937829794434311,2.1977394388876195
2126,2.797482286180769,3.1406661173851296,3.842816603533736,2.79326861044626
2127,3.205534049442836,3.3036880991499897,3.8852878611298687,2.966366270382955
2128,2.6907434122903005,3.3357623237132024,2.895375309827359,2.5204347056990946
2129,3.4156613690512523,3.1089195380631494,3.487225557673497,2.576113058098204
2130,3.2612428665161133,3.560463173052079,3.977218638745213,3.200856578847396
2131,3.8410583564213354,3.4006987063255605,3.8885131070433463,3.040536687682693
2132,2.635729960032872,2.8647002117494016,1.9590063192099572,1.8154955793543373
2133,3.432053123201643,3.5173005824705714,4.013019693240477,3.214320942111836
2134,2.7186167240142822,2.9085431855397417,3.896928815602689,2.6509933264790546
2135,2.7866718428475514,3.41993339905299,3.499104518468904,2.838781691289975
2136,3.043559653418405,3.241625099687255,3.5205693252879167,2.7543542169182653
2137,3.4259142194475447,3.0046125204041187,3.350836657192829,2.420991722020762
2138,2.763810362134661,3.17017046923247,2.869114808462871,2.338331520474202
2139,3.295830624444144,3.283886272408811,3.647141018415418,2.831955635613085
2140,3.1831602369035994,3.5786649453228705,4.076153798725051,3.259728074006872
2141,2.883860383714949,2.9530855372506752,3.73720416214786,2.479129383067736
2142,3.29522282736642,3.1937490593337072,3.61027818828981,2.731749266925909
2143,2.773061854498727,3.332019715246368,3.7401168513343785,2.931925076353754
2144,2.5669573545455933,2.699682288744384,3.7771699717599314,2.3721924318136907
2145,2.72816801071167,2.89108900817138,3.273743541275466,2.231897664244755
2146,2.3670089840888977,2.9881986903849445,3.696278578103649,2.46030441803957
2147,3.68211442232132,3.5705703107540008,4.103110513597584,3.294408509615048
2148,2.789749562740326,2.8561766680133625,3.5986118798484785,2.307423983352848
2149,2.733036458492279,3.2500180625536634,3.462735712857018,2.6638876362882598
2150,2.275922477245331,2.7373478903897253,3.565269953199601,2.2011110458956837
2151,2.6169504523277283,2.95417138195654,3.560791710434636,2.3564501497992496
2152,3.556451737880707,3.352677975631304,4.011649323654694,3.028516843567101
2153,2.578746974468231,2.6395731713465533,3.029098291834046,1.932077142139213
2154,2.393836617469788,3.069808600278323,2.801303653397325,2.1405609434372246
2155,3.658879518508911,3.327261715441636,2.946657804239027,2.573551765991928
2156,3.217424511909485,3.088083048908325,3.708825915892533,2.68366322386939
2157,2.3890883326530457,2.8865576577277627,3.609275764288237,2.345208163825551
2158,2.6470245122909546,2.8850638306679315,3.301035834911569,2.32144946231542
2159,2.620766520500183,2.814318008424155,3.623924702158133,2.2816772462604447
2160,2.748797416687012,3.0493262154107947,3.680792376159882,2.5219661814776355
2161,2.89123809337616,2.733055202028051,3.4636272653515405,2.204090467664195
2162,2.8036296367645264,2.82472724502815,3.577123186127512,2.27583925213828
2163,2.4015713930130005,2.551251364233579,3.416366482478459,1.9642415138847864
2164,2.756779909133911,2.8193190001832225,3.62390850804449,2.2841333308957115
2165,3.48261833190918,3.406312326369922,3.583350236437961,2.921169640774674
2166,2.346654117107392,2.7599063030714603,3.135010426175341,2.0305000974501084
2167,2.8067127466201782,2.991028124672341,3.3331315287695364,2.390993889885416
2168,3.940593957901001,3.717873287911419,4.166418962476344,3.4940456301068834
2169,2.2436825037002563,2.673481386494042,3.2975579810154363,1.950829018293947
2170,2.7305829524993896,3.1207574728321816,3.38981359199044,2.49592187168179
2171,2.3622387647628784,2.965099048317604,3.299805073051494,2.370271028560069
2172,2.405920088291168,2.7865563217766685,3.3661914227484653,2.2215191180540543
2173,3.474834561347961,3.380057760484301,4.030481228886501,3.0870287082185803
2174,2.4926196336746216,2.796505125287704,3.5570180818069232,2.224979792518308
2175,2.830002903938293,2.3364196188873825,3.327573056792391,2.025327131473682
2176,3.4574124813079834,3.401596965058684,3.907501116012305,3.046354416404759
2177,2.597295727048601,2.318581745559304,2.731585923007315,1.851640941354592
2178,3.551080090659005,3.468909249611839,3.763997038654606,3.0392041942805963
2179,3.0225533417293,3.452681848166566,3.517441631174796,2.882569594904488
2180,2.6320792606898715,3.309995342093441,3.874575379203684,2.9820610601072586
2181,3.719888550894601,3.58775777537083,4.080662972551925,3.3042924569407703
2182,3.5176102093287875,3.5168755057403223,4.037502520868061,3.212410438449616
2183,3.1227481365203857,3.2079034576547207,3.6206956633544647,2.7498392950406143
2184,2.557990482875279,3.017042402438852,2.668595069467337,2.1508851586888427
2185,2.8137216567993164,3.224025191772255,3.2448736017243265,2.5631563325640703
2186,2.8445283685411726,3.2453543302515224,2.977518306280936,2.490000346148238
2187,2.936650208064488,3.2649671762997508,3.8133688898335545,2.90663608027707
2188,3.174101761409214,1.892543643103004,2.4638257449936,1.5135098624288046
2189,3.449718815939767,3.1224628800896923,3.655189294626625,2.7237451041753933
2190,2.8889434337615967,3.271529713644061,2.9459097796541687,2.55168059422696
2191,2.888110705784389,1.9844012738320136,2.716864027396942,1.5335746093490907
2192,3.1277947766440257,3.475342541934185,3.677923651439721,3.0236006706276397
2193,3.053534030914306,3.0333647229874194,2.911922882684176,2.272532180312018
2194,3.4130354608808244,3.334226794684025,3.808180949048848,2.947897182130072
2195,2.8385841165270125,2.990750849917041,3.708973250204399,2.6066168362971425
2196,3.106966461454119,3.253354559369973,2.667422479366791,2.3134075499150555
2197,2.5216784136635915,2.488349162747112,2.960495450959694,1.9760260824092848
2198,3.3710644926343645,3.4515320940300858,3.856849613035412,3.0354377473451453
2199,3.1250321865081787,3.1143557612548465,2.305445164898348,2.0909896404436354
2200,3.3527724742889404,3.202400497511835,4.08240418788595,2.982143647102657
2201,2.804884808404105,3.036839541066348,3.5426890608066963,2.607675837434601
2202,2.25002190044948,2.499157015660966,3.1980704050508986,1.9858127099338856
2203,3.2122295924595425,3.380475268375533,3.7996199659118433,2.962644177528317
2204,3.3749333790370395,3.352986152619792,4.008955591589617,3.022288705194625
2205,2.910050664629255,3.0639981357048534,3.480561181284396,2.5745529665465345
2206,2.473363365445818,2.788738072800782,3.575523069160208,2.379523242979711
2207,3.032774414334978,2.9280278935322888,3.663383603890311,2.4690065288174847
2208,2.477551221847534,2.7213260617899784,3.398711273548437,2.167142017481138
2209,2.7091556549072267,2.3970123738514517,2.97912571565032,1.8636646617250776
2210,2.6066394805908204,2.931686075650973,3.54248408338204,2.3089564917572454
2211,3.935807704925537,3.6223506244737456,4.172497427324886,3.383894457451478
2212,3.0388582706451417,3.140504829769431,3.585422025408241,2.6796567317171247
2213,3.3884024143219,3.2269321596316525,3.865766288786277,2.9046946552746054
2214,2.5241852760314942,2.9413668373056923,3.591783830517568,2.4195423791180426
2215,2.6766969203948974,2.695749046778007,2.9166998987273205,1.998613488537353
2216,3.5005425930023195,2.934232471833428,3.871545901636555,2.626989160373069
2217,2.256444931030273,2.7369482287122056,3.5290461893193714,2.1414522200423898
2218,2.928278541564941,3.031397951580165,3.5493897311108307,2.505342245202122
2219,2.22508225440979,2.5933762101604323,3.539032667212319,2.0346665741051178
2220,2.554192924499512,2.7860734733098496,3.501350489446028,2.1983223491274235
2221,3.275804948806763,3.1439088283101144,3.880000714665554,2.805362197961296
2222,2.303446578979492,1.651433474901464,3.4598650429933957,1.3810618199817075
2223,2.302451467514038,2.65338774947017,3.4330961783818865,2.0315536208249285
2224,2.4461106300354003,2.585260387350488,3.45709312582537,1.9716858593156943
2225,2.9431793212890627,2.353868351897783,2.5673184355072074,1.8552618231897915
2226,3.5871307849884038,3.4533871128637728,3.997653668019646,3.1437289494527483
2227,2.745930051803589,2.245391303449225,2.656547328287685,1.8644145558653225
2228,2.3202718257904054,2.565280932645769,3.229105360874428,1.872373677773841
2229,2.590586614608765,2.928926446505497,3.392416807316419,2.2824594811233734
2230,2.4474236965179443,2.711777008776421,3.2746283166450425,2.0921173984318333
2231,2.617669630050659,2.9712661710905586,3.844511544456335,2.511397615444722
2232,3.3097984790802,3.1302363743621275,3.6829490300592576,2.655605938276358
2233,3.216608428955078,3.411774911729458,3.5123621495926622,2.875527361217794
2234,2.8303338050842286,3.085736938952592,3.5100413599743754,2.5329790197430464
2235,2.32652063369751,2.760216266914276,3.202920846147399,2.097058929624382
2236,3.1162886142730715,3.447289446743832,3.579031340251813,2.9528570749647214
2237,2.7318679809570314,2.6981265699188066,3.63995380863881,2.232002350130468
2238,2.708311414718628,3.061044377325976,3.664831292627807,2.552359579976271
2239,2.2251770973205565,2.2780819940840544,3.254762648578051,1.7087648805263858
2240,2.453360199928284,2.7986776520865773,3.2484847525027503,2.266673057026212
2241,2.706693649291992,3.5221747324865875,3.398491425254697,2.8904942921591905
2242,3.0220688581466675,2.28684287415052,3.447708815949627,2.016432171266622
2243,2.2394107580184937,1.796041422311125,2.458502251780452,1.506240493116194
2244,3.1000581979751587,3.5364429024288637,3.79843607747455,3.094238815592995
2245,3.670719623565674,3.4434336916933663,3.2000750965908296,2.729196928103253
2246,3.2679699659347534,3.2722203121528266,2.912832596567103,2.448695639058135
2247,2.631242871284485,2.8848258442905985,3.5285120097151244,2.4331484322817643
2248,2.827622890472412,2.580703526197716,3.428765979727719,2.055454104567368
2249,2.931623101234436,3.4668889896857467,3.623300648190106,2.931523171883173
2250,2.2190303802490234,2.0063304744764303,3.428347506143691,1.5618222145393093
2251,2.216437816619873,1.9608207900196644,3.710406792570137,1.6486612885894507
2252,2.5900654792785645,1.9594523686351344,3.109145128772944,1.6363090929878852
2253,2.981434941291809,2.8915130462217915,3.5187647617433857,2.397003192953699
2254,3.3698421716690063,3.283447232297375,4.011234041684949,2.983531394914591
2255,2.2627402544021606,2.1459196187174188,3.1333356995271533,1.6269597484918823
2256,2.8470892906188965,3.113670008973483,3.503415802536991,2.6073816346591974
2257,3.240975856781006,3.526952269028974,4.053530384154747,3.2275145785257084
2258,2.45169734954834,3.2557560189137806,3.352923996883121,2.6700673155442254
2259,3.513418912887573,3.436505237935884,3.666954355124432,2.9495658962671945
2260,3.3940157890319824,3.331904719919958,3.306901943028364,2.704002584489163
2261,2.259661316871643,2.746577422019449,2.9387127529711283,2.150012626604931
2262,2.514580488204956,2.8540348848621844,3.1653069033588466,2.27122939305755
2263,3.534775495529175,3.567962188929288,3.450523034451592,2.9599473038025184
2264,2.298173666000366,2.8773224560163086,3.318562201551476,2.386066745903776
2265,2.771747350692749,3.134770691794333,3.195413465567404,2.5169253194389025
2266,3.05438232421875,3.125086704882369,3.906923246972799,2.7154048588023207
2267,3.0936256647109985,3.0733734720415606,3.9407448148659703,2.7990653722945087
2268,3.05950927734375,2.0722442781389407,2.5785553097194347,1.6350184002835912
2269,3.4492613077163696,3.055412916854734,3.3196436651714327,2.462954369542863
2270,2.3902599811553955,2.800274498260663,3.501147245004506,2.3479979284821777
2271,3.624273896217346,3.622850157516604,4.032740165749265,3.3060275658658296
2272,3.427013874053955,3.0979547314381763,3.51043340304648,2.603330115840784
2273,3.4452481269836426,3.3931791962486555,3.240603834284744,2.707037383228782
2274,2.7578444480896,3.022459859281973,3.5330304307445832,2.616376111563197
2275,3.654634952545166,3.331972212222442,3.773917570641437,2.9291228796671582
2276,2.725306987762451,3.468121485061538,3.493184802404588,2.898715580092552
2277,3.126308917999268,3.210181259044668,3.924171635861925,2.9050415240804943
2278,3.5555050373077397,3.33209132381126,3.183640037471652,2.6991865458839426
2279,3.887137889862061,3.5090114885980745,3.4798449810537924,2.874443270892358
2280,3.47304368019104,3.086993670867915,3.9482158221253503,2.8068918235133595
2281,2.7386574745178223,3.220876053119043,3.577201436234432,2.768125096969527
2282,2.9608211517333984,2.8543127503299126,2.846055028394571,2.1245367630365077
2283,3.1634836196899414,3.416770019429006,4.03750458071293,3.1355007994378505
2284,3.6078884601593018,3.2938846147592225,3.5170604836580184,2.80485607648118
2285,3.5239033699035645,3.5366233365272093,4.080649033724612,3.252535236003381
2286,3.5380971431732178,3.450493591433969,3.9461604126730014,3.1152758118384467
2287,3.693922519683838,3.3328384649439404,4.145532710686436,3.1191411308464856
2288,3.800955295562744,3.0341006356769333,3.8722148082514174,2.6767690191399405
2289,2.582846641540528,3.0228115577729007,3.4285768024570835,2.4716731414831914
2290,3.232938766479492,3.178068019618244,3.9808114572792297,2.9332898528358906
2291,3.398189067840576,3.578404020220392,3.822522692388314,3.151959119000543
2292,3.5212109088897705,3.6286165703883215,3.5808754441545223,3.071260293759149
2293,3.1203408241271973,3.0869767786150675,3.887383511240187,2.778516394533744
2294,3.670535326004028,3.1802236154704584,3.3444737039040517,2.604970967865268
2295,3.0453989505767822,2.272873150825286,2.8517875396861747,1.743740982072855
2296,2.710190773010254,3.3490765731134124,2.993457565169308,2.594169698112628
2297,3.014967679977417,2.2861569334165868,2.885865350833806,1.6758780528039088
2298,2.9750826358795166,3.3484008270177807,3.440127942135782,2.7510160834089983
2299,3.6548919677734375,3.225243493307804,3.910505067301232,2.8721656857852707
2300,2.543914556503296,3.0298091176510384,3.085220351327946,2.390819905553333
2301,3.88853931427002,3.514265581799857,4.141507897645992,3.296531886483248
2302,2.9538614749908447,3.152640666387623,2.741711833816653,2.2857986000948967
2303,3.3100202083587646,3.4221545484240705,3.137694638340773,2.743844296074744
2304,2.421378493309021,2.649949155216762,3.1367441515716945,1.9132002897786893
2305,2.410838882128397,2.74280854470886,2.947119902676897,1.924633736793936
2306,2.382304072380066,2.7296503862673034,3.431651103830882,2.076184473871564
2307,2.260880430539449,2.635923236107997,3.477874043280719,2.0486939607796497
2308,2.432358900705973,2.706377168880038,3.4139983312851894,2.1083328268099524
2309,2.714332898457845,2.772702415068116,3.4147088120558178,2.1748698741872152
2310,2.3260673681894937,2.7433077198826674,3.531744309672589,2.147125853217986
2311,2.5331950982411704,2.7589766310016266,3.4843264266114926,2.1685508643396223
2312,2.2350836992263794,2.532554371418388,3.5299844949827315,1.9182892061642265
2313,2.924037853876749,2.8640149269646624,3.697283076894861,2.4662218160826237
2314,2.2807942231496177,1.805449891598889,3.602834446343285,1.5830282454571087
2315,2.892009695370992,3.169329485252437,3.8975165915742447,2.771690719156511
2316,2.466225345929464,2.80871721306115,3.648466599179376,2.2379951282193127
2317,3.0892657041549683,3.194302442788287,3.7460892180896006,2.7935149931352723
2318,2.553710182507833,2.124463830603547,2.881873049329299,1.580160722533505
2319,2.7037354707717896,3.0034881614098787,3.69940659263358,2.4758250611428734
2320,2.27211574713389,2.227982492585054,3.0793112250580976,1.7831188381636849
2321,2.230492949485779,1.78155340666959,2.504766079720073,1.3604042780708168
2322,2.489782174428304,2.753862469670583,3.1543950398857006,2.054107093810656
2323,2.2640488545099893,2.4906230880426183,3.5141364300137483,1.9644860418440464
2324,2.240697701772054,2.54795241928677,3.345746673080997,1.863685510456332
2325,2.341672658920288,2.545856042557641,3.4370971387465548,1.91794655183864
2326,2.6037631034851074,2.736704428448432,3.5500141958402183,2.214344768730073
2327,2.2846776644388838,2.5379113069914854,3.338666218542759,1.9018558948094784
2328,2.569186250368754,2.640072246525157,3.5347750585871545,2.2148256157745494
2329,2.3007742166519165,2.6633407796354285,3.4150764614052864,2.022922989636379
2330,3.870449145634969,3.467935867733935,4.094683572642891,3.2119948038717605
2331,2.372746268908182,2.627355185803118,2.72663303602231,1.8257202086729531
2332,2.5426608324050903,2.840867251343988,3.2184102172293247,2.204251585702878
2333,2.2791168292363486,2.579110015906464,3.391416587286079,1.924846528343912
